loan_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_writeoff,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,total_pymnt
6000,6000, 36 months,0.16,210.83,C,C5,RENT,60000,Verified,0,wedding,856xx,AZ,21.16,0,3,0,12394,7443.346848
5700,5700, 60 months,0.19,147.96,E,E2,RENT,40000,Not Verified,0,other,598xx,MT,12.27,2,2,0,0,6401.216186
5000,5000, 36 months,0.117,165.38,B,B3,RENT,70000,Verified,0,other,630xx,MO,14.21,0,0,1,5194,5952.67
23000,22950, 60 months,0.135,529.11,C,C1,MORTGAGE,45948,Verified,1,small_business,641xx,MO,2.53,0,0,0,4746,4913.63
12000,11825, 60 months,0.168,296.75,D,D2,MORTGAGE,80600,Verified,0,other,610xx,IL,20.5,0,2,0,18435,15107.97577
25000,24425, 60 months,0.107,539.21,B,B2,RENT,79000,Verified,0,debt_consolidation,931xx,CA,14.92,0,0,0,10985,32351.58
6000,6000, 36 months,0.099,193.35,B,B1,RENT,57600,Not Verified,0,debt_consolidation,891xx,NV,7.98,1,0,0,7964,6960.587287
10000,10000, 36 months,0.075,311.11,A,A3,RENT,60000,Not Verified,0,small_business,953xx,CA,20.32,0,2,0,2113,11199.18
7500,7500, 60 months,0.19,194.68,E,E2,MORTGAGE,150000,Not Verified,0,other,027xx,MA,4.5,0,0,0,9763,11680.59781
7000,7000, 36 months,0.079,219.04,A,A4,MORTGAGE,74346,Source Verified,0,credit_card,631xx,MO,17.58,0,1,0,9175,7885.107215
10000,10000, 36 months,0.143,343.09,C,C2,RENT,40992,Source Verified,0,debt_consolidation,087xx,NJ,17.54,1,1,0,10267,10971.57476
20000,20000, 36 months,0.135,678.61,C,C1,MORTGAGE,52000,Verified,0,debt_consolidation,432xx,OH,20.95,0,0,0,17158,24429.91659
9600,9600, 36 months,0.079,300.39,A,A4,MORTGAGE,145000,Verified,0,home_improvement,303xx,GA,7.42,0,2,0,6697,10810.11
20000,19900.32185, 60 months,0.183,510.6,D,D5,OWN,58000,Verified,0,home_improvement,902xx,CA,16.74,0,1,0,28150,29894.06
6550,6550, 36 months,0.107,213.36,B,B2,RENT,47000,Not Verified,0,debt_consolidation,701xx,LA,18.28,0,1,0,18888,7271.674723
2500,2500, 36 months,0.099,80.57,B,B1,OWN,53000,Source Verified,0,other,923xx,CA,18.43,0,2,0,10436,2921.05
12000,11950, 60 months,0.194,314.07,E,E3,MORTGAGE,56004,Not Verified,0,home_improvement,117xx,NY,7.2,0,1,0,4032,17190.15094
2500,2500, 36 months,0.099,80.57,B,B1,RENT,13200,Source Verified,1,other,443xx,OH,15.82,0,1,0,750,529.08
30400,30302.1073, 60 months,0.213,827.22,F,F2,MORTGAGE,110000,Verified,0,credit_card,532xx,WI,7.42,0,3,0,32499,49682.78944
11300,11025, 60 months,0.127,255.33,B,B5,OWN,59500,Not Verified,0,debt_consolidation,086xx,NJ,13.37,0,0,0,18121,13126.62978
8575,8575, 36 months,0.194,316.15,E,E3,RENT,27840,Not Verified,1,debt_consolidation,331xx,FL,15.47,0,0,0,11463,1104.74
16000,15750, 36 months,0.117,529.22,B,B3,RENT,42494,Source Verified,1,car,208xx,MD,10.65,0,0,0,3,12137.25
13000,13000, 60 months,0.117,287.28,B,B3,RENT,33600,Verified,0,debt_consolidation,074xx,NJ,11.21,0,0,0,9110,16414.69998
8500,8250, 36 months,0.107,276.88,B,B2,RENT,60353,Verified,0,credit_card,900xx,CA,11.47,0,0,0,12585,9881.47096
6000,6000, 36 months,0.127,201.27,B,B5,RENT,40000,Verified,0,debt_consolidation,100xx,NY,15.06,0,0,0,15900,6567.040496
8800,8800, 36 months,0.06,267.84,A,A1,RENT,65000,Source Verified,0,debt_consolidation,027xx,MA,7.03,1,0,0,3606,9656.958363
25000,25000, 36 months,0.117,826.9,B,B3,MORTGAGE,102000,Verified,0,debt_consolidation,627xx,IL,15.55,0,1,0,62361,29768.37
6000,6000, 36 months,0.075,186.67,A,A3,MORTGAGE,32468.8,Not Verified,0,car,717xx,AR,29.35,0,0,0,10112,6713.62
12000,12000, 36 months,0.107,390.88,B,B2,RENT,95000,Source Verified,0,other,100xx,NY,1.74,1,0,0,1737,12106.65125
9600,9600, 60 months,0.168,237.4,D,D2,RENT,60000,Verified,0,major_purchase,923xx,CA,8.54,0,0,0,11135,14241.63002
8300,8300, 36 months,0.079,259.71,A,A4,OWN,35000,Verified,0,home_improvement,342xx,FL,28.15,0,2,1,9344,9364.53431
5500,5500, 36 months,0.176,197.69,D,D4,RENT,33900,Not Verified,0,credit_card,100xx,NY,7.61,2,3,0,5794,6432.005452
35000,35000, 36 months,0.079,1095.16,A,A4,MORTGAGE,95000,Verified,0,house,933xx,CA,2.93,0,0,0,8680,38592.46142
3000,3000, 36 months,0.117,99.23,B,B3,RENT,40000,Not Verified,0,debt_consolidation,061xx,CT,14.1,1,0,0,2341,3383.106149
2500,2500, 36 months,0.135,84.83,C,C1,RENT,50000,Not Verified,0,debt_consolidation,430xx,OH,16.58,0,0,0,4541,3053.71
12000,12000, 36 months,0.168,426.47,D,D2,MORTGAGE,64000,Not Verified,0,debt_consolidation,640xx,MO,18.32,0,1,0,6321,15192.39685
7200,7200, 36 months,0.079,225.29,A,A4,RENT,149000,Source Verified,0,debt_consolidation,108xx,NY,13.63,0,0,0,6787,8105.523991
2000,2000, 36 months,0.066,61.41,A,A2,MORTGAGE,50000,Source Verified,0,debt_consolidation,935xx,CA,8.11,0,0,0,5036,2209.976603
22000,22000, 36 months,0.199,816.6,E,E4,MORTGAGE,70000,Source Verified,0,debt_consolidation,454xx,OH,18.24,1,0,0,38928,23748.91029
14000,14000, 36 months,0.079,438.07,A,A4,RENT,28800,Source Verified,0,credit_card,921xx,CA,18.67,0,1,0,6020,15773.12257
7500,7500, 36 months,0.143,257.32,C,C2,RENT,57000,Source Verified,0,debt_consolidation,088xx,NJ,12.44,0,3,0,5443,8617.091563
6000,6000, 36 months,0.099,193.35,B,B1,RENT,82000,Source Verified,0,debt_consolidation,282xx,NC,11.15,0,1,0,8271,6957.010001
15000,15000, 60 months,0.194,392.59,E,E3,RENT,55000,Verified,1,debt_consolidation,907xx,CA,20.68,0,2,0,27413,4711.08
22900,22725, 60 months,0.183,584.63,D,D5,RENT,55000,Verified,1,debt_consolidation,112xx,NY,15.91,0,1,1,14755,12361.86
3500,3500, 36 months,0.06,106.53,A,A1,MORTGAGE,50000,Source Verified,0,debt_consolidation,627xx,IL,19.94,0,0,0,2992,3780.249174
35000,33714.91586, 60 months,0.209,944.71,F,F1,OWN,70000,Verified,0,other,750xx,TX,12.58,0,2,0,29088,41902.85759
1950,1950, 36 months,0.127,65.42,B,B5,OWN,12000,Source Verified,0,other,140xx,NY,20.3,0,0,0,1482,2354.789992
12000,12000, 36 months,0.066,368.45,A,A2,MORTGAGE,50000,Source Verified,0,debt_consolidation,145xx,NY,22.42,0,0,0,18605,12813.72542
5000,5000, 36 months,0.143,171.55,C,C2,OWN,35000,Not Verified,0,major_purchase,774xx,TX,16.42,0,0,0,1410,6175.56
6250,6250, 60 months,0.173,156.24,D,D3,RENT,55000,Source Verified,0,debt_consolidation,330xx,FL,9.49,0,1,0,8860,8886.43
15000,15000, 60 months,0.176,377.49,D,D4,MORTGAGE,48000,Not Verified,0,small_business,356xx,AL,20.32,0,0,0,5550,22700.85671
30000,28940.605, 60 months,0.199,793.32,E,E4,MORTGAGE,173156,Source Verified,0,debt_consolidation,023xx,MA,9.65,1,1,0,55723,47598.68996
7000,7000, 36 months,0.079,219.04,A,A4,MORTGAGE,60000,Source Verified,0,credit_card,794xx,TX,21.12,0,0,0,17033,7885.107215
2600,2600, 36 months,0.06,79.14,A,A1,MORTGAGE,50000,Source Verified,0,vacation,216xx,MD,21.34,0,1,0,3429,2679.464877
14000,14000, 36 months,0.066,429.86,A,A2,MORTGAGE,150000,Verified,0,debt_consolidation,199xx,DE,9.42,0,2,0,7579,15162.76018
15000,15000, 36 months,0.143,514.64,C,C2,MORTGAGE,192000,Verified,0,small_business,280xx,NC,11.58,0,0,0,17451,18526.76
14300,14300, 36 months,0.06,435.23,A,A1,MORTGAGE,90000,Verified,0,credit_card,440xx,OH,29.72,0,0,0,34102,15668.22
15600,15525, 60 months,0.16,379.04,C,C5,OWN,52000,Not Verified,0,wedding,442xx,OH,10.22,0,2,0,41017,19672.17041
19000,18750, 60 months,0.168,469.86,D,D2,MORTGAGE,45000,Verified,0,debt_consolidation,452xx,OH,23.25,3,0,0,19620,28190.90001
6000,6000, 36 months,0.107,195.44,B,B2,MORTGAGE,126000,Not Verified,1,home_improvement,140xx,NY,14.33,1,0,1,20607,4656.84
3000,3000, 36 months,0.124,100.25,B,B4,RENT,31200,Not Verified,0,other,607xx,IL,15.04,0,0,0,5890,3608.83
3500,3500, 36 months,0.127,117.41,B,B5,RENT,34000,Source Verified,0,debt_consolidation,980xx,WA,15.78,0,1,0,1923,4223.689999
2250,2250, 36 months,0.183,81.63,D,D5,RENT,15600,Verified,0,debt_consolidation,070xx,NJ,21.69,0,0,0,10879,2928.006015
8400,8400, 60 months,0.117,185.63,B,B3,MORTGAGE,70000,Source Verified,0,small_business,908xx,CA,1.49,0,1,0,3272,8876.745949
5000,5000, 36 months,0.099,161.13,B,B1,RENT,36000,Source Verified,0,vacation,963xx,CA,22.3,0,0,0,17285,5792.590678
16000,15775, 60 months,0.186,411.89,E,E1,MORTGAGE,46000,Verified,0,debt_consolidation,855xx,AZ,22.46,0,2,0,13174,24713
27575,27298.07235, 60 months,0.147,650.96,C,C3,MORTGAGE,100500,Verified,0,debt_consolidation,350xx,AL,23.73,0,1,0,39604,35798.21503
14000,14000, 36 months,0.079,438.07,A,A4,RENT,150000,Source Verified,1,debt_consolidation,100xx,NY,7.66,0,0,0,41588,8323.33
35000,34822.56581, 60 months,0.203,933.14,E,E5,MORTGAGE,191000,Verified,1,house,701xx,LA,17.72,2,1,0,14925,25126.3
30000,29797.56578, 60 months,0.203,799.84,E,E5,OWN,69996,Verified,0,debt_consolidation,707xx,LA,16.66,0,1,0,13505,46922.47199
5000,5000, 36 months,0.06,152.18,A,A1,MORTGAGE,72000,Not Verified,0,car,173xx,PA,17.82,0,0,0,103754,5478.387981
7500,7250, 36 months,0.117,248.07,B,B3,MORTGAGE,153000,Verified,0,debt_consolidation,992xx,WA,10.72,0,0,0,20121,7644.779284
3000,3000, 36 months,0.079,93.88,A,A4,RENT,10000,Not Verified,0,medical,871xx,NM,2.76,0,0,0,415,3379.598435
9000,9000, 36 months,0.186,328.27,E,E1,MORTGAGE,70000,Not Verified,0,debt_consolidation,554xx,MN,6.91,0,0,0,10362,11817.65
24000,23950, 60 months,0.117,530.36,B,B3,RENT,48000,Verified,0,home_improvement,010xx,MA,9.8,0,2,0,20822,29780.4341
13000,12975, 60 months,0.147,306.89,C,C3,MORTGAGE,60000,Verified,0,debt_consolidation,801xx,CO,12.3,0,1,0,17963,18408.48996
5500,5500, 36 months,0.107,179.16,B,B2,RENT,36000,Verified,0,debt_consolidation,900xx,CA,12.87,0,1,0,0,6384.032863
3500,3500, 36 months,0.117,115.77,B,B3,RENT,30000,Source Verified,1,debt_consolidation,115xx,NY,9.36,0,0,0,2816,4104.16
35000,34825, 60 months,0.127,790.82,B,B5,MORTGAGE,131000,Verified,0,home_improvement,200xx,DC,6.35,0,0,0,0,43047.94878
24000,24000, 36 months,0.089,762.08,A,A5,RENT,95000,Verified,0,debt_consolidation,028xx,RI,24.85,0,1,0,46033,25966.99885
21000,21000, 60 months,0.176,528.48,D,D4,RENT,150000,Source Verified,1,wedding,926xx,CA,9.22,0,1,0,35615,13336.57
13200,13200, 60 months,0.143,309,C,C2,MORTGAGE,75000,Not Verified,1,credit_card,890xx,NV,18.34,0,1,0,19011,4944
30000,30000, 36 months,0.099,966.75,B,B1,MORTGAGE,130000,Verified,0,credit_card,441xx,OH,8.16,0,0,0,3557,34802.94583
12000,12000, 36 months,0.089,381.04,A,A5,RENT,73200,Not Verified,0,debt_consolidation,944xx,CA,3.31,0,0,0,7461,12820.18606
5000,5000, 36 months,0.066,153.52,A,A2,RENT,50793.6,Verified,0,debt_consolidation,891xx,NV,26.79,0,0,0,8985,5526.66
6850,6850, 60 months,0.19,177.81,E,E2,RENT,54000,Source Verified,1,debt_consolidation,114xx,NY,6.47,0,0,0,9041,6430.34
12000,12000, 36 months,0.079,375.49,A,A4,MORTGAGE,60000,Verified,0,debt_consolidation,980xx,WA,6.6,0,0,0,0,13517.36
15000,14750, 60 months,0.203,399.92,E,E5,RENT,75000,Source Verified,0,debt_consolidation,940xx,CA,15.78,0,0,0,14017,18529.18754
20000,19750, 60 months,0.153,478.64,C,C4,RENT,75000,Verified,1,credit_card,010xx,MA,16.85,0,1,0,29712,13434.54
5000,5000, 36 months,0.168,177.7,D,D2,RENT,50000,Source Verified,1,debt_consolidation,923xx,CA,13.03,0,2,1,5412,355.4
35000,34725, 60 months,0.124,786.01,B,B4,MORTGAGE,150000,Source Verified,0,home_improvement,080xx,NJ,10.38,0,0,0,22499,47160.13891
1500,1500, 36 months,0.089,47.63,A,A5,MORTGAGE,48000,Not Verified,0,home_improvement,954xx,CA,7.53,0,0,0,4206,1590.2076
12000,11950, 60 months,0.143,280.91,C,C2,MORTGAGE,60000,Not Verified,1,debt_consolidation,368xx,AL,10.58,0,1,0,6049,7865.48
21000,20775, 60 months,0.176,528.48,D,D4,RENT,51000,Verified,1,debt_consolidation,110xx,NY,13.91,0,3,0,22233,4227.84
6000,6000, 36 months,0.089,190.52,A,A5,MORTGAGE,100000,Not Verified,0,debt_consolidation,198xx,DE,9.34,0,1,0,8810,6854.492947
35000,34997.35245, 60 months,0.173,874.93,D,D3,MORTGAGE,97500,Source Verified,1,house,032xx,NH,16.52,0,7,0,8357,32471.77
12400,12275, 60 months,0.153,296.76,C,C4,MORTGAGE,60000,Verified,0,home_improvement,853xx,AZ,17.06,0,1,0,4495,15651.47926
30000,30000, 36 months,0.099,966.75,B,B1,MORTGAGE,110000,Verified,0,debt_consolidation,700xx,LA,23.64,0,1,0,110856,34685.45601
1200,1200, 36 months,0.143,41.18,C,C2,MORTGAGE,90216,Not Verified,1,home_improvement,604xx,IL,15.7,0,0,0,20294,734.01
7000,7000, 36 months,0.075,217.78,A,A3,OWN,47000,Not Verified,0,other,011xx,MA,17.87,0,0,0,7453,7661.479081
5600,5600, 36 months,0.079,175.23,A,A4,RENT,70000,Not Verified,0,credit_card,060xx,CT,5.23,1,0,0,57176,6006.527948
4200,4200, 36 months,0.143,144.1,C,C2,MORTGAGE,80000,Not Verified,0,vacation,330xx,FL,7.65,1,2,0,721,5040.554682
7000,7000, 36 months,0.163,247.11,D,D1,OWN,35000,Source Verified,0,home_improvement,633xx,MO,20.4,0,0,0,7285,8895.630002
25000,25000, 36 months,0.127,838.63,B,B5,MORTGAGE,120000,Verified,0,debt_consolidation,951xx,CA,10.93,0,0,0,24921,30190.28
8500,8500, 36 months,0.06,258.71,A,A1,MORTGAGE,80000,Verified,0,car,444xx,OH,10.77,0,2,0,10213,9328.252402
3000,3000, 36 months,0.079,93.88,A,A4,MORTGAGE,67000,Not Verified,0,credit_card,152xx,PA,22.03,0,0,0,12968,3333.332477
1600,1600, 36 months,0.075,49.78,A,A3,RENT,15120,Source Verified,0,debt_consolidation,760xx,TX,23.89,0,0,0,1603,1791.98
35000,34972.47891, 60 months,0.19,908.5,E,E2,MORTGAGE,75000,Verified,1,debt_consolidation,352xx,AL,16.94,0,0,0,19986,10975.49
3400,3400, 36 months,0.127,114.06,B,B5,RENT,11000,Source Verified,0,major_purchase,245xx,VA,4.36,0,1,0,161,4105.840001
10000,10000, 36 months,0.194,368.69,E,E3,RENT,31000,Verified,1,major_purchase,028xx,RI,13.94,0,0,0,3441,9742.82
10000,10000, 36 months,0.066,307.04,A,A2,MORTGAGE,66000,Source Verified,0,home_improvement,320xx,FL,19.67,0,2,0,3624,11053.31
3500,3500, 36 months,0.163,123.56,D,D1,MORTGAGE,50000,Not Verified,1,major_purchase,121xx,NY,0,1,0,0,0,4023.32
24000,23747.5039, 60 months,0.194,628.14,E,E3,RENT,62000,Source Verified,1,debt_consolidation,907xx,CA,18.46,0,0,0,17065,17539.83
35000,35000, 36 months,0.079,1095.16,A,A4,RENT,95000,Verified,0,credit_card,850xx,AZ,15.33,0,0,0,41346,39425.71999
14000,14000, 36 months,0.127,469.63,B,B5,RENT,60000,Not Verified,0,major_purchase,904xx,CA,13.98,1,0,0,3246,15435.44985
9600,9350, 60 months,0.143,224.73,C,C2,MORTGAGE,65196,Not Verified,0,debt_consolidation,957xx,CA,9.35,0,0,0,3571,11943.61585
15000,15000, 36 months,0.117,496.14,B,B3,RENT,40000,Not Verified,0,other,921xx,CA,15.54,0,0,0,2576,17692.24917
1000,1000, 36 months,0.117,33.08,B,B3,MORTGAGE,91000,Source Verified,0,debt_consolidation,207xx,MD,13.4,1,0,0,776,1173.739893
4000,4000, 36 months,0.066,122.82,A,A2,MORTGAGE,94000,Not Verified,0,major_purchase,275xx,NC,0.7,0,1,0,2261,4342.6268
20000,20000, 36 months,0.089,635.07,A,A5,OWN,63440,Verified,0,credit_card,074xx,NJ,26.69,0,2,0,44159,22696.84106
14000,13750, 36 months,0.079,438.07,A,A4,MORTGAGE,90000,Not Verified,0,home_improvement,923xx,CA,18.28,0,0,0,9291,15770.26
15000,15000, 36 months,0.06,456.54,A,A1,MORTGAGE,400000,Verified,0,debt_consolidation,601xx,IL,2.84,0,2,0,24240,15290.24804
20000,19875, 60 months,0.117,441.97,B,B3,MORTGAGE,63239.8,Verified,1,debt_consolidation,018xx,MA,22.22,0,0,0,10890,8827.69
15000,15000, 36 months,0.066,460.56,A,A2,RENT,31200,Verified,0,other,535xx,WI,9.04,0,2,0,369,15603.00321
23000,22500, 60 months,0.143,538.4,C,C2,RENT,73000,Verified,0,debt_consolidation,239xx,VA,21.14,0,0,0,25249,32303.54074
6800,6800, 36 months,0.127,228.11,B,B5,MORTGAGE,34600,Source Verified,0,medical,152xx,PA,18.1,0,3,0,5980,7601.275855
30000,29725, 60 months,0.117,662.95,B,B3,MORTGAGE,115000,Verified,1,debt_consolidation,787xx,TX,12.27,0,0,0,28068,38361.53
26375,26147.5039, 60 months,0.194,690.3,E,E3,RENT,42000,Verified,0,debt_consolidation,314xx,GA,18.17,0,0,0,29680,39823.88001
6400,6150, 36 months,0.117,211.69,B,B3,RENT,80000,Not Verified,0,debt_consolidation,100xx,NY,5.95,0,0,0,14944,7620.68
10200,10175, 36 months,0.089,323.89,A,A5,RENT,90000,Not Verified,0,debt_consolidation,100xx,NY,5.48,0,0,0,10969,11593.96563
30000,30000, 36 months,0.075,933.33,A,A3,MORTGAGE,125000,Source Verified,0,debt_consolidation,926xx,CA,10.16,0,1,0,14914,33599.65999
12000,11750, 60 months,0.089,248.52,A,A5,MORTGAGE,60000,Source Verified,0,credit_card,402xx,KY,9.6,0,0,0,187,14910.33998
12000,11975, 60 months,0.173,299.98,D,D3,MORTGAGE,100000,Source Verified,0,car,605xx,IL,12.46,2,2,0,2212,15553.96319
15000,15000, 60 months,0.173,374.97,D,D3,MORTGAGE,70000,Not Verified,0,debt_consolidation,310xx,GA,14.83,0,1,0,14344,22498.18004
15000,14800, 60 months,0.168,370.94,D,D2,RENT,136000,Verified,0,debt_consolidation,197xx,DE,16.28,0,3,0,57963,21487.56004
8000,7950, 36 months,0.075,248.89,A,A3,RENT,65000,Not Verified,0,debt_consolidation,331xx,FL,4.21,0,0,0,399,8822.847948
19000,18675, 60 months,0.099,402.86,B,B1,MORTGAGE,80000,Not Verified,0,credit_card,019xx,MA,15.21,0,0,0,19738,23992.07986
9250,9250, 36 months,0.079,289.44,A,A4,MORTGAGE,31200,Not Verified,0,debt_consolidation,928xx,CA,7.54,0,3,0,5644,10419.64
35000,33512.97457, 60 months,0.117,773.44,B,B3,MORTGAGE,68000,Verified,0,debt_consolidation,622xx,IL,28.78,0,0,0,66854,44992.23997
18000,18000, 36 months,0.127,603.81,B,B5,MORTGAGE,180396,Source Verified,0,major_purchase,554xx,MN,6.21,0,1,0,11306,20822.52345
4600,4600, 60 months,0.173,115,D,D3,RENT,37000,Not Verified,0,debt_consolidation,951xx,CA,24.23,0,0,0,5939,6886.489999
5400,5400, 36 months,0.124,180.45,B,B4,MORTGAGE,40000,Verified,0,debt_consolidation,645xx,MO,22.92,0,0,0,5395,6495.879998
14400,14400, 60 months,0.153,344.62,C,C4,MORTGAGE,60000,Not Verified,1,debt_consolidation,980xx,WA,16.3,0,3,0,11860,1723.1
3000,3000, 60 months,0.153,71.8,C,C4,RENT,56004,Not Verified,0,other,115xx,NY,4.5,0,2,0,1680,4307.613964
1450,1450, 36 months,0.124,48.46,B,B4,RENT,36000,Source Verified,0,debt_consolidation,928xx,CA,21.53,0,0,1,4564,1572.30306
12000,12000, 60 months,0.183,306.36,D,D5,RENT,24000,Verified,1,other,117xx,NY,7.45,0,1,0,5209,10537.42
7200,6950, 36 months,0.089,228.63,A,A5,RENT,80000,Not Verified,0,credit_card,105xx,NY,3.54,0,0,0,10562,7775.774451
6000,6000, 60 months,0.19,155.75,E,E2,RENT,38400,Verified,0,other,936xx,CA,20.47,0,1,1,3347,9344.244131
12000,11575, 60 months,0.127,271.14,B,B5,MORTGAGE,90000,Verified,0,debt_consolidation,452xx,OH,15.35,1,0,0,12317,14502.97292
6000,6000, 36 months,0.066,184.23,A,A2,MORTGAGE,76800,Not Verified,0,car,713xx,LA,10.34,0,1,0,10459,6513.827445
8000,8000, 36 months,0.194,294.95,E,E3,MORTGAGE,82000,Verified,0,home_improvement,227xx,VA,20.05,0,0,0,33219,10618.19
12600,12350, 60 months,0.079,254.88,A,A4,MORTGAGE,48000,Not Verified,0,home_improvement,551xx,MN,6.4,0,0,0,9704,15292.79842
35000,34975, 36 months,0.089,1111.37,A,A5,RENT,70500,Verified,0,debt_consolidation,981xx,WA,22.09,0,0,0,36872,40010.33498
8400,8375, 36 months,0.075,261.34,A,A3,RENT,130000,Verified,0,moving,801xx,CO,16.45,0,3,0,12807,9374.102542
11425,11400, 36 months,0.099,368.18,B,B1,MORTGAGE,57000,Not Verified,0,debt_consolidation,331xx,FL,19.47,0,3,0,6359,13254.07
20000,19725, 60 months,0.107,431.37,B,B2,MORTGAGE,52000,Verified,0,debt_consolidation,194xx,PA,29.63,0,0,0,47930,25881.86
16000,16000, 36 months,0.124,534.65,B,B4,MORTGAGE,80000,Verified,0,debt_consolidation,323xx,FL,23.91,0,0,0,30559,19134.09454
24000,23472.12181, 60 months,0.143,561.81,C,C2,MORTGAGE,76320,Verified,1,debt_consolidation,227xx,VA,22.28,0,0,0,16440,28791.59
2700,2700, 36 months,0.117,89.31,B,B3,RENT,40800,Verified,1,debt_consolidation,347xx,FL,22.24,0,3,0,2302,1801.5
20400,20150, 36 months,0.117,674.75,B,B3,MORTGAGE,112000,Verified,0,debt_consolidation,217xx,MD,22.46,0,0,0,98671,22326.9216
3000,3000, 36 months,0.127,100.64,B,B5,RENT,56000,Not Verified,0,debt_consolidation,856xx,AZ,8.19,1,0,1,2827,3622.809999
35000,34812.98452, 60 months,0.221,967.86,F,F4,RENT,145000,Verified,0,debt_consolidation,015xx,MA,12.94,3,0,0,11556,57997.27995
6000,5993.996382, 36 months,0.124,200.5,B,B4,RENT,30000,Not Verified,0,credit_card,201xx,VA,11.68,0,0,0,9482,7219.044459
6000,5993.509315, 36 months,0.06,182.62,A,A1,RENT,31000,Verified,0,debt_consolidation,921xx,CA,14.09,0,0,0,6458,6480.45076
3000,3000, 36 months,0.117,99.23,B,B3,RENT,36000,Source Verified,0,other,958xx,CA,17.67,0,0,0,6558,3562.696448
9000,8975, 36 months,0.079,281.62,A,A4,RENT,26785,Source Verified,0,medical,665xx,KS,5.6,0,5,0,2299,10139.36
15000,14725, 60 months,0.143,351.13,C,C2,MORTGAGE,95000,Not Verified,0,debt_consolidation,152xx,PA,13.72,0,0,0,7871,21067.53831
5000,4968.608441, 36 months,0.066,153.52,A,A2,RENT,24960,Not Verified,0,debt_consolidation,402xx,KY,17.26,0,1,0,6592,5521.61681
8000,7975, 60 months,0.168,197.84,D,D2,RENT,60000,Not Verified,0,debt_consolidation,330xx,FL,21.02,0,1,0,8270,11802.79
7200,7200, 36 months,0.06,219.14,A,A1,MORTGAGE,56000,Not Verified,0,medical,761xx,TX,1.2,0,1,0,2546,7604.913968
20000,19993.73908, 36 months,0.089,635.07,A,A5,RENT,121000,Verified,0,debt_consolidation,201xx,VA,12.62,0,1,0,21771,21834.58685
2300,2300, 36 months,0.079,71.97,A,A4,MORTGAGE,109200,Source Verified,0,other,883xx,NM,12.76,0,0,0,18000,2588.012198
14400,14400, 60 months,0.153,344.62,C,C4,MORTGAGE,50000,Not Verified,0,debt_consolidation,191xx,PA,23.14,0,2,0,22906,20588.92997
35000,33786.66547, 60 months,0.213,952.39,F,F2,MORTGAGE,120000,Verified,0,debt_consolidation,919xx,CA,8.12,1,1,0,47375,57117.89995
4375,4350, 36 months,0.127,146.76,B,B5,RENT,15000,Verified,0,debt_consolidation,563xx,MN,15.84,0,0,0,1408,4788.468094
10000,9825, 60 months,0.217,274.32,F,F3,RENT,48529,Verified,0,credit_card,850xx,AZ,4.62,3,0,0,4857,13392.94977
5600,5593.655344, 36 months,0.079,175.23,A,A4,MORTGAGE,134000,Source Verified,0,debt_consolidation,893xx,NV,24.47,0,3,0,29827,6305.199999
5000,5000, 36 months,0.127,167.73,B,B5,MORTGAGE,72000,Source Verified,0,vacation,151xx,PA,7.75,0,1,0,4477,6039.332116
6000,5743.739086, 36 months,0.089,190.52,A,A5,RENT,110000,Verified,0,debt_consolidation,100xx,NY,19.54,0,0,0,70810,6735.078514
8000,7968.958639, 36 months,0.117,264.61,B,B3,RENT,55000,Verified,0,debt_consolidation,075xx,NJ,11.63,0,1,0,12924,9525.864085
12000,12000, 60 months,0.16,291.57,C,C5,MORTGAGE,116000,Verified,1,home_improvement,450xx,OH,8.86,0,2,0,10137,16187.1
5000,4868.509343, 36 months,0.06,152.18,A,A1,MORTGAGE,70000,Source Verified,0,debt_consolidation,302xx,GA,16.13,0,0,0,1621,5473.839266
